country,date,CLI_diff,CLI_level,CPI_pct_change,INDPRO_pct_change,LTRATE_diff,LTRATE_level,UNEMP_diff,UNEMP_level,GDP_target,CLI_missing
FRA,2010-04-01,0.043726666666657366,99.84507333333333,2.3639728273383787,0.038710249633444604,-0.30333333333333323,3.1833333333333336,-0.13333333333333286,9.266666666666667,0.477623604,0.0
FRA,2010-07-01,0.6270933333333346,100.47216666666667,0.2324822028700657,-25.48738096247245,-0.3999999999999999,2.7833333333333337,-0.0666666666666682,9.2,0.678672918,0.0
FRA,2010-10-01,1.0470333333333315,101.5192,1.755933764436568,56.22289877495459,0.23666666666666636,3.02,0.0,9.2,0.568461405,0.0
FRA,2011-01-01,0.5517333333333454,102.07093333333334,2.8238782161239984,9.693602227344078,0.5300000000000002,3.5500000000000003,-0.033333333333333215,9.166666666666666,1.335251912,0.0
FRA,2011-04-01,-0.28496666666669057,101.78596666666665,3.5374074642279485,-12.02121794206964,-0.013333333333333641,3.5366666666666666,-0.06666666666666643,9.1,-0.00484783,0.0
FRA,2011-07-01,-0.7380999999999887,101.04786666666666,0.4766144087512636,-30.195480872748238,-0.5300000000000002,3.0066666666666664,0.09999999999999964,9.2,0.327940757,0.0
FRA,2011-10-01,-0.7302000000000106,100.31766666666665,2.9450511981775396,44.64913751374977,0.1800000000000006,3.186666666666667,0.16666666666666785,9.366666666666667,0.338993296,0.0
FRA,2012-01-01,-0.27216666666664935,100.0455,2.317072306965051,7.146192818673502,-0.13666666666666671,3.0500000000000003,0.16666666666666607,9.533333333333333,-0.032012553,0.0
FRA,2012-04-01,-0.12944000000000244,99.91606,2.296778852905046,-22.13472806241762,-0.28000000000000025,2.77,0.16666666666666607,9.7,-0.410743265,0.0
FRA,2012-07-01,-0.46870333333332326,99.44735666666668,0.3384177789622633,-23.78875565737375,-0.5566666666666666,2.2133333333333334,0.033333333333333215,9.733333333333333,0.326491627,0.0
FRA,2012-10-01,-0.49303333333334365,98.95432333333333,1.1667051958444086,41.856915793009854,-0.10000000000000009,2.1133333333333333,0.46666666666666856,10.200000000000001,-0.059173714,0.0
FRA,2013-01-01,-0.2716833333333426,98.68263999999999,0.5060125652312175,5.798624033248623,0.046666666666666856,2.16,0.1999999999999993,10.4,0.211695404,0.0
FRA,2013-04-01,-0.015119999999981815,98.66752000000001,1.2432510718002332,-8.818011259809778,-0.20000000000000018,1.96,0.033333333333333215,10.433333333333334,0.880653082,0.0
FRA,2013-07-01,0.3706633333333258,99.03818333333334,0.8137725924040495,-27.346472917320273,0.40666666666666673,2.3666666666666667,-0.1999999999999993,10.233333333333334,-0.216414871,0.0
FRA,2013-10-01,0.2654766666666575,99.30366,0.1004187796702416,47.832758256194154,-0.036666666666666625,2.33,-0.0666666666666682,10.166666666666666,0.609870624,0.0
FRA,2014-01-01,-0.07556999999999903,99.22809,0.7379177909297541,-0.39489772984213634,-0.07000000000000028,2.26,0.033333333333333215,10.2,0.002748421,0.0
FRA,2014-04-01,-0.29104666666665935,98.93704333333334,0.8506793776615673,-15.259062893759312,-0.3999999999999997,1.86,-0.06666666666666643,10.133333333333333,0.226297725,0.0
FRA,2014-07-01,-0.26248999999999967,98.67455333333334,-0.18641594330470745,-21.692104909819466,-0.41999999999999993,1.4400000000000002,0.09999999999999964,10.233333333333333,0.656613188,0.0
FRA,2014-10-01,0.182856666666666,98.85741,-0.4392633885673458,46.56280539685733,-0.3333333333333335,1.1066666666666667,0.23333333333333428,10.466666666666667,-0.294973121,0.0
FRA,2015-01-01,0.5020333333333298,99.35944333333333,-1.0568971955527307,8.173941619048941,-0.5133333333333333,0.5933333333333334,-0.09999999999999964,10.366666666666667,0.594905046,0.0
FRA,2015-04-01,0.3632300000000015,99.72267333333333,2.6080559678780313,-14.069925087937495,0.2499999999999999,0.8433333333333333,0.06666666666666643,10.433333333333334,0.037735739,0.0
FRA,2015-07-01,0.22753666666667982,99.95021000000001,-0.7557610588787345,-21.941802381183308,0.19666666666666677,1.04,-0.13333333333333286,10.3,0.288093939,0.0
FRA,2015-10-01,0.1636566666666397,100.11386666666665,-0.319343706220665,49.801371339646394,-0.1466666666666666,0.8933333333333334,-0.033333333333333215,10.266666666666667,0.271107504,0.0
FRA,2016-01-01,-0.03113333333331525,100.08273333333334,-1.5970117739984024,2.1199771531699607,-0.2466666666666668,0.6466666666666666,0.03333333333333144,10.299999999999999,0.31708975,0.0
FRA,2016-04-01,-0.24627000000000976,99.83646333333333,2.6975148746487543,-8.532897298523123,-0.17666666666666658,0.47000000000000003,-0.29999999999999893,10.0,-0.24417939,0.0
FRA,2016-07-01,-0.02233333333333576,99.81412999999999,0.3662056230493427,-33.023374426476146,-0.30333333333333334,0.16666666666666666,-0.13333333333333286,9.866666666666667,0.157743347,0.0
FRA,2016-10-01,0.4281700000000086,100.2423,0.5991868234061393,61.74680875613889,0.41666666666666674,0.5833333333333334,0.1999999999999993,10.066666666666666,0.651038821,0.0
FRA,2017-01-01,0.4907666666666728,100.73306666666667,1.2795943071027605,7.643855550811751,0.3866666666666667,0.9700000000000001,-0.43333333333333357,9.633333333333333,0.687158718,0.0
FRA,2017-04-01,0.3522999999999996,101.08536666666667,1.3289238509398782,-14.356408305980395,-0.18666666666666676,0.7833333333333333,-0.13333333333333286,9.5,0.724581107,0.0
FRA,2017-07-01,0.21569999999998402,101.30106666666666,0.25065429954065355,-25.42287215198612,-0.033333333333333326,0.75,-0.033333333333333215,9.466666666666667,0.726837571,0.0
FRA,2017-10-01,0.12400000000002365,101.42506666666668,1.7033371159157928,70.60448197547503,-0.016666666666666607,0.7333333333333334,-0.43333333333333357,9.033333333333333,0.607319704,0.0
FRA,2018-01-01,-0.14723333333334665,101.27783333333333,2.1353526609451112,-2.427285063686191,0.15333333333333332,0.8866666666666667,0.23333333333333428,9.266666666666667,-0.036064933,0.0
FRA,2018-04-01,-0.4126666666666665,100.86516666666667,3.5628303641084713,-18.160336947598708,-0.11333333333333329,0.7733333333333334,-0.16666666666666785,9.1,0.220825854,0.0
FRA,2018-07-01,-0.728186666666673,100.13698,1.6003249959733346,-23.55382122198334,-0.06000000000000005,0.7133333333333334,-0.16666666666666607,8.933333333333334,0.533764486,0.0
FRA,2018-10-01,-0.6661666666666548,99.47081333333334,0.29661950850345953,60.16824493495938,0.04666666666666652,0.7599999999999999,-0.16666666666666607,8.766666666666667,0.725187736,0.0
FRA,2019-01-01,0.027496666666664282,99.49831,-0.5780119157860586,1.8942727596221953,-0.21333333333333315,0.5466666666666667,-0.03333333333333499,8.733333333333333,0.965051687,0.0
FRA,2019-04-01,0.33908666666665965,99.83739666666666,3.2884013200347617,-15.728910530543693,-0.29666666666666675,0.25,-0.2333333333333325,8.5,0.494119479,0.0
FRA,2019-07-01,0.23330333333333897,100.0707,1.0786744776965174,-24.501177984850564,-0.4766666666666667,-0.22666666666666668,-0.20000000000000107,8.299999999999999,0.029738156,0.0
FRA,2019-10-01,-0.00730000000000075,100.0634,0.6391867590043177,47.062756476478015,0.18000000000000002,-0.04666666666666667,-0.09999999999999964,8.2,-0.501994361,0.0
FRA,2020-01-01,-1.412156666666661,98.65124333333334,-0.30523979469627704,-19.42391967080831,-0.03333333333333333,-0.08,-0.33333333333333304,7.866666666666666,-4.994112865,0.0
FRA,2020-04-01,-5.351626666666675,93.29961666666667,-0.1847039774056647,-63.35753153867878,0.07666666666666666,-0.003333333333333334,-0.5666666666666664,7.3,-12.218164073,0.0
FRA,2020-07-01,4.7579066666666705,98.05752333333334,1.203822611091665,69.87561510294688,-0.17333333333333334,-0.17666666666666667,1.6000000000000005,8.9,15.136915703,0.0
FRA,2020-10-01,0.4093599999999924,98.46688333333333,-0.5707447559605727,71.3404650947228,-0.14333333333333334,-0.32,-0.8000000000000007,8.1,-1.6649e-05,0.0
FRA,2021-01-01,0.6042166666666731,99.0711,2.5506784832543428,-4.882257020417136,0.14333333333333334,-0.17666666666666667,0.06666666666666643,8.166666666666666,0.447312165,0.0
FRA,2021-04-01,1.3184666666666658,100.38956666666667,2.4572086463858556,-11.150510774992451,0.29333333333333333,0.11666666666666665,-0.13333333333333286,8.033333333333333,1.20113963,0.0
FRA,2021-07-01,0.8358999999999952,101.22546666666666,2.6537282924371075,-26.567414376974487,-0.14666666666666667,-0.03,-0.20000000000000018,7.833333333333333,2.980892792,0.0
FRA,2021-10-01,0.14230000000000587,101.36776666666667,3.146577672624584,56.320885837202404,0.14666666666666667,0.11666666666666668,-0.39999999999999947,7.433333333333334,0.506945592,0.0
FRA,2022-01-01,-0.40596666666667147,100.9618,6.615351322700169,2.451169176439394,0.4733333333333333,0.59,-0.10000000000000053,7.333333333333333,-0.016567683,0.0
FRA,2022-04-01,-0.7618599999999844,100.19994000000001,8.542601516078863,-12.614793341871666,1.0300000000000002,1.62,0.16666666666666696,7.5,0.390077685,0.0
FRA,2022-07-01,-0.4949066666666795,99.70503333333333,4.7734421826885365,-26.84682665378777,0.31666666666666665,1.9366666666666668,-0.2999999999999998,7.2,0.514256995,0.0
FRA,2022-10-01,-0.2371966666666765,99.46783666666666,4.974211823087593,51.86789972250922,0.72,2.6566666666666667,-0.033333333333333215,7.166666666666667,0.415449033,0.0
FRA,2023-01-01,-0.13363666666666063,99.3342,5.713615377691017,7.240951480529989,0.16999999999999993,2.8266666666666667,-0.0666666666666682,7.099999999999999,0.151337657,0.0
FRA,2023-04-01,-0.01985333333333017,99.31434666666667,5.196259531921843,-17.32267692312265,0.09666666666666668,2.9233333333333333,0.20000000000000107,7.3,0.961114822,0.0
FRA,2023-07-01,0.08923666666667884,99.40358333333334,2.8304756075565596,-28.279306312767204,0.206666666666667,3.1300000000000003,0.10000000000000142,7.400000000000001,0.365625997,0.0
FRA,2023-10-01,0.06697666666664759,99.47055999999999,1.2641424830610148,63.31210280511208,-0.0333333333333341,3.0966666666666662,0.1666666666666652,7.566666666666666,0.488408588,0.0
FRA,2024-01-01,-0.05438666666665881,99.41617333333333,1.9260912441763978,8.060073004696822,-0.293333333333333,2.8033333333333332,-0.06666666666666643,7.5,0.195283872,0.0
FRA,2024-04-01,-0.2703699999999998,99.14580333333333,2.793929834356157,-24.109039816522483,0.24666666666666703,3.0500000000000003,-0.06666666666666643,7.433333333333334,0.289572737,0.0
FRA,2024-07-01,-0.166403333333335,98.9794,0.9651793514993123,-19.908163193986773,-0.05666666666666664,2.9933333333333336,0.06666666666666643,7.5,0.396911891,0.0
FRA,2024-10-01,0.12980666666668128,99.10920666666668,-0.5202737016145598,53.55418396997666,0.03666666666666618,3.03,-0.13333333333333286,7.366666666666667,-0.042798431,0.0
